beneficiary_id,ration_card_id,head_of_household,household_size,scheme_type,entitlement_kg,rice_entitlement_kg,wheat_entitlement_kg,current_fps_id,district,taluk,latitude,longitude,registered_mobile,status,created_at
BEN-002470,RC2023102469,Ojas Sarraf,3,PHH,15,10,5,FPS-0357,BENGALURU_URBAN,BEN-Taluk-2,12.614583,77.549065,9000081593,ACTIVE,2022-01-22
BEN-002471,RC2024102470,Xavier Sharaf,6,PHH,30,18,12,FPS-0258,MYSURU,MYS-Taluk-2,12.404754,76.349083,9000082590,ACTIVE,2022-04-11
BEN-002472,RC2025102471,Vyanjana Nori,4,AAY,35,20,15,FPS-0568,SHIVAMOGGA,SHI-Taluk-4,13.816575,75.646687,9000083587,ACTIVE,2023-03-30
BEN-002473,RC2023102472,Unnati Sangha,4,PHH,20,11,9,FPS-0026,BENGALURU_URBAN,BEN-Taluk-1,13.229122,77.850807,9000084584,ACTIVE,2023-03-10
BEN-002474,RC2024102473,Omya Baral,3,PHH,15,9,6,FPS-0072,MANDYA,MAN-Taluk-4,12.537885,76.472452,9000085581,ACTIVE,2022-06-08
BEN-002475,RC2025102474,Tristan Mand,3,PHH,15,9,6,FPS-0231,SHIVAMOGGA,SHI-Taluk-3,14.128666,75.360757,9000086578,ACTIVE,2023-07-14
BEN-002476,RC2023102475,Mohammed Bhandari,4,PHH,20,13,7,FPS-0258,MYSURU,MYS-Taluk-2,12.387321,76.330256,9000087575,MIGRATED,2023-01-28
BEN-002477,RC2024102476,Shivani Kapadia,3,PHH,15,8,7,FPS-0556,SHIVAMOGGA,SHI-Taluk-2,13.92487,75.560629,9000088572,ACTIVE,2023-07-30
BEN-002478,RC2025102477,Naksh Karnik,4,AAY,35,21,14,FPS-0381,SHIVAMOGGA,SHI-Taluk-4,14.106053,75.593638,9000089569,ACTIVE,2022-11-23
BEN-002479,RC2023102478,Vritti Kannan,4,PHH,20,12,8,FPS-0039,MYSURU,MYS-Taluk-2,12.428836,76.720005,9000050566,ACTIVE,2023-02-14
BEN-002480,RC2024102479,Niharika Majumdar,4,PHH,20,13,7,FPS-0558,MYSURU,MYS-Taluk-1,12.540654,76.32295,9000051563,ACTIVE,2023-02-15
BEN-002481,RC2025102480,Isaac Kuruvilla,4,PHH,20,12,8,FPS-0124,SHIVAMOGGA,SHI-Taluk-1,13.730207,75.823785,9000052560,ACTIVE,2022-05-08
BEN-002482,RC2023102481,Naveen Venkatesh,5,PHH,25,15,10,FPS-0359,TUMAKURU,TUM-Taluk-3,13.710862,77.055252,9000053557,MIGRATED,2022-01-20
BEN-002483,RC2024102482,Indrajit Sabharwal,4,PHH,20,13,7,FPS-0331,SHIVAMOGGA,SHI-Taluk-4,13.976301,75.592654,9000054554,MIGRATED,2024-01-16
BEN-002484,RC2025102483,Pratyush Vyas,6,PHH,30,18,12,FPS-0136,HASSAN,HAS-Taluk-1,12.780708,76.005913,9000055551,ACTIVE,2023-03-21
BEN-002485,RC2023102484,Panini Doshi,3,PHH,15,9,6,FPS-0564,MYSURU,MYS-Taluk-2,12.482603,77.042827,9000056548,ACTIVE,2022-01-18
BEN-002486,RC2024102485,Lipika Radhakrishnan,5,PHH,25,15,10,FPS-0228,TUMAKURU,TUM-Taluk-2,13.495926,76.964213,9000057545,ACTIVE,2022-11-01
BEN-002487,RC2025102486,Chandani Chaudhari,1,PHH,5,3,2,FPS-0315,TUMAKURU,TUM-Taluk-3,13.445155,76.981175,9000058542,ACTIVE,2023-11-12
BEN-002488,RC2023102487,Zansi Shukla,3,PHH,15,10,5,FPS-0418,SHIVAMOGGA,SHI-Taluk-3,13.518436,75.830634,9000059539,MIGRATED,2024-02-25
BEN-002489,RC2024102488,Bahadurjit Peri,4,PHH,20,12,8,FPS-0569,BENGALURU_URBAN,BEN-Taluk-4,12.859125,77.760379,9000060536,ACTIVE,2023-02-02
BEN-002490,RC2025102489,Nathan Dass,3,PHH,15,9,6,FPS-0311,HASSAN,HAS-Taluk-4,12.594353,76.225049,9000061533,ACTIVE,2022-12-02
BEN-002491,RC2023102490,Vaishnavi Bera,3,PHH,15,8,7,FPS-0393,SHIVAMOGGA,SHI-Taluk-4,13.714557,75.674512,9000062530,ACTIVE,2022-07-08
BEN-002492,RC2024102491,Mekhala Natt,6,PHH,30,19,11,FPS-0012,SHIVAMOGGA,SHI-Taluk-4,13.819208,75.663348,9000063527,ACTIVE,2022-03-25
BEN-002493,RC2025102492,Patrick Dhaliwal,2,PHH,10,6,4,FPS-0167,HASSAN,HAS-Taluk-1,12.997645,75.923677,9000064524,ACTIVE,2023-04-17
BEN-002494,RC2023102493,Anamika Rege,4,PHH,20,12,8,FPS-0057,BENGALURU_URBAN,BEN-Taluk-1,12.683155,77.454119,9000065521,MIGRATED,2023-11-13
BEN-002495,RC2024102494,Zayan Mutti,2,PHH,10,6,4,FPS-0504,MANDYA,MAN-Taluk-4,12.570239,76.868764,9000066518,ACTIVE,2022-03-28
BEN-002496,RC2025102495,Nidra Ratti,3,PHH,15,8,7,FPS-0594,BENGALURU_URBAN,BEN-Taluk-4,12.832567,77.812933,9000067515,ACTIVE,2023-10-13
BEN-002497,RC2023102496,Urvashi Dora,3,PHH,15,8,7,FPS-0552,MYSURU,MYS-Taluk-3,11.974251,76.523022,9000068512,ACTIVE,2022-03-05
BEN-002498,RC2024102497,Mitali Pingle,4,AAY,35,22,13,FPS-0594,BENGALURU_URBAN,BEN-Taluk-4,12.877275,77.869719,9000069509,MIGRATED,2023-11-20
BEN-002499,RC2025102498,Aradhana Singh,4,AAY,35,21,14,FPS-0094,BENGALURU_URBAN,BEN-Taluk-4,12.797139,77.962708,9000070506,ACTIVE,2022-08-04
BEN-002500,RC2023102499,Yug Naidu,3,AAY,35,20,15,FPS-0152,MYSURU,MYS-Taluk-3,12.244302,76.446857,9000071503,ACTIVE,2022-07-30
BEN-002501,RC2024102500,Alka Dhar,2,PHH,10,6,4,FPS-0517,HASSAN,HAS-Taluk-3,13.092705,75.722425,9000072500,ACTIVE,2022-04-01
BEN-002502,RC2025102501,Onkar Mittal,6,AAY,35,21,14,FPS-0572,MANDYA,MAN-Taluk-2,12.534832,76.660958,9000073497,ACTIVE,2022-03-01
BEN-002503,RC2023102502,Vritti Kala,1,PHH,5,3,2,FPS-0391,MANDYA,MAN-Taluk-3,12.642395,76.544539,9000074494,ACTIVE,2023-11-23
BEN-002504,RC2024102503,Suhani Borah,3,PHH,15,9,6,FPS-0017,HASSAN,HAS-Taluk-4,13.236908,75.648222,9000075491,MIGRATED,2024-03-27
BEN-002505,RC2025102504,Charan Mistry,4,PHH,20,11,9,FPS-0146,TUMAKURU,TUM-Taluk-1,13.714098,76.760369,9000076488,MIGRATED,2024-01-28
BEN-002506,RC2023102505,Zaitra Mann,1,PHH,5,3,2,FPS-0539,MYSURU,MYS-Taluk-4,12.286552,77.026641,9000077485,ACTIVE,2023-09-05
BEN-002507,RC2024102506,Ucchal Jayaraman,5,AAY,35,21,14,FPS-0559,TUMAKURU,TUM-Taluk-1,13.630043,76.882094,9000078482,ACTIVE,2022-12-26
BEN-002508,RC2025102507,Hiral Murthy,5,PHH,25,15,10,FPS-0463,BENGALURU_URBAN,BEN-Taluk-4,12.646712,77.498151,9000079479,ACTIVE,2022-06-20
BEN-002509,RC2023102508,Nilima Nagarajan,2,PHH,10,6,4,FPS-0474,SHIVAMOGGA,SHI-Taluk-1,13.588811,75.725678,9000080476,MIGRATED,2022-07-11
BEN-002510,RC2024102509,Indali Dora,5,AAY,35,20,15,FPS-0585,MANDYA,MAN-Taluk-2,12.754486,77.178746,9000081473,MIGRATED,2022-11-05
BEN-002511,RC2025102510,Vaishnavi Tripathi,4,PHH,20,11,9,FPS-0263,BENGALURU_URBAN,BEN-Taluk-1,12.64653,77.712569,9000082470,MIGRATED,2023-04-04
BEN-002512,RC2023102511,Yamini Kala,2,PHH,10,6,4,FPS-0115,TUMAKURU,TUM-Taluk-2,13.606163,76.989466,9000083467,ACTIVE,2022-09-13
BEN-002513,RC2024102512,Rachana Devan,4,PHH,20,11,9,FPS-0386,HASSAN,HAS-Taluk-1,12.909313,76.188575,9000084464,ACTIVE,2023-03-08
BEN-002514,RC2025102513,Eshana Patel,3,PHH,15,9,6,FPS-0432,BENGALURU_URBAN,BEN-Taluk-2,12.687814,77.392617,9000085461,ACTIVE,2024-04-12
BEN-002515,RC2023102514,Nachiket Dhar,3,PHH,15,8,7,FPS-0294,BENGALURU_URBAN,BEN-Taluk-4,13.023444,77.710675,9000086458,ACTIVE,2022-11-02
BEN-002516,RC2024102515,Frederick Date,4,AAY,35,22,13,FPS-0378,TUMAKURU,TUM-Taluk-4,13.351848,76.980748,9000087455,ACTIVE,2023-09-11
BEN-002517,RC2025102516,Chaaya Deol,5,AAY,35,23,12,FPS-0108,MYSURU,MYS-Taluk-3,12.695283,76.261016,9000088452,ACTIVE,2023-05-31
BEN-002518,RC2023102517,Jairaj Deol,4,PHH,20,11,9,FPS-0434,TUMAKURU,TUM-Taluk-2,13.648714,77.039,9000089449,ACTIVE,2022-09-01
BEN-002519,RC2024102518,Manbir Devi,3,PHH,15,8,7,FPS-0287,SHIVAMOGGA,SHI-Taluk-2,13.8667,75.578678,9000050446,MIGRATED,2022-11-01
BEN-002520,RC2025102519,Gautam Kurian,1,PHH,5,3,2,FPS-0192,HASSAN,HAS-Taluk-1,13.290149,75.811254,9000051443,ACTIVE,2022-05-27
BEN-002521,RC2023102520,Nidhi Dar,5,PHH,25,14,11,FPS-0473,HASSAN,HAS-Taluk-3,12.779394,75.959839,9000052440,ACTIVE,2022-01-06
BEN-002522,RC2024102521,Jagat Loyal,3,PHH,15,9,6,FPS-0255,HASSAN,HAS-Taluk-1,13.352713,76.02531,9000053437,ACTIVE,2023-06-03
BEN-002523,RC2025102522,Guneet More,4,PHH,20,11,9,FPS-0059,TUMAKURU,TUM-Taluk-4,13.67713,77.009187,9000054434,ACTIVE,2023-12-23
BEN-002524,RC2023102523,Unnati Mukhopadhyay,5,PHH,25,16,9,FPS-0233,MYSURU,MYS-Taluk-3,12.774514,76.362907,9000055431,ACTIVE,2023-07-22
BEN-002525,RC2024102524,Arin Chander,6,AAY,35,22,13,FPS-0493,SHIVAMOGGA,SHI-Taluk-3,13.666617,75.711092,9000056428,ACTIVE,2023-06-26
BEN-002526,RC2025102525,Finn Barad,6,PHH,30,18,12,FPS-0125,BENGALURU_URBAN,BEN-Taluk-4,13.046563,77.50556,9000057425,ACTIVE,2024-04-26
BEN-002527,RC2023102526,Jai Sengupta,3,PHH,15,9,6,FPS-0444,BENGALURU_URBAN,BEN-Taluk-2,12.836266,77.750527,9000058422,ACTIVE,2022-06-06
BEN-002528,RC2024102527,Turvi Char,3,PHH,15,8,7,FPS-0560,MANDYA,MAN-Taluk-4,12.855096,76.937557,9000059419,ACTIVE,2023-01-27
BEN-002529,RC2025102528,Krish Pingle,3,PHH,15,9,6,FPS-0079,MANDYA,MAN-Taluk-2,12.444585,76.831528,9000060416,MIGRATED,2023-04-14
BEN-002530,RC2023102529,Samar Bose,3,AAY,35,23,12,FPS-0405,HASSAN,HAS-Taluk-4,13.531547,76.142946,9000061413,ACTIVE,2023-03-26
BEN-002531,RC2024102530,Ikbal Gaba,4,PHH,20,11,9,FPS-0325,BENGALURU_URBAN,BEN-Taluk-3,13.211717,77.588585,9000062410,ACTIVE,2022-02-15
BEN-002532,RC2025102531,Deepa Mand,3,PHH,15,9,6,FPS-0409,TUMAKURU,TUM-Taluk-3,13.576657,76.963547,9000063407,ACTIVE,2024-03-27
BEN-002533,RC2023102532,Qasim Talwar,3,PHH,15,8,7,FPS-0593,SHIVAMOGGA,SHI-Taluk-4,13.672057,75.826672,9000064404,ACTIVE,2023-12-06
BEN-002534,RC2024102533,Yashica Morar,3,PHH,15,9,6,FPS-0075,BENGALURU_URBAN,BEN-Taluk-2,12.952935,77.726632,9000065401,ACTIVE,2022-07-20
BEN-002535,RC2025102534,Abha Dhar,2,PHH,10,6,4,FPS-0456,SHIVAMOGGA,SHI-Taluk-1,14.126818,75.259992,9000066398,ACTIVE,2022-12-25
BEN-002536,RC2023102535,Tara Guha,4,PHH,20,13,7,FPS-0320,MYSURU,MYS-Taluk-2,12.109594,76.40466,9000067395,ACTIVE,2023-12-10
BEN-002537,RC2024102536,Balhaar Kalita,5,PHH,25,14,11,FPS-0566,MANDYA,MAN-Taluk-1,12.631927,76.655744,9000068392,MIGRATED,2022-10-23
BEN-002538,RC2025102537,Yashoda Zacharia,5,PHH,25,14,11,FPS-0242,HASSAN,HAS-Taluk-4,13.124619,75.731741,9000069389,ACTIVE,2022-07-20
BEN-002539,RC2023102538,Chakradev Bora,5,PHH,25,15,10,FPS-0349,SHIVAMOGGA,SHI-Taluk-2,13.817571,75.745266,9000070386,MIGRATED,2022-05-22
BEN-002540,RC2024102539,Ishita Kuruvilla,6,AAY,35,22,13,FPS-0262,SHIVAMOGGA,SHI-Taluk-1,13.844318,75.755016,9000071383,ACTIVE,2023-03-13
BEN-002541,RC2025102540,Yuvraj Mutti,5,PHH,25,15,10,FPS-0266,MANDYA,MAN-Taluk-3,12.519976,76.590213,9000072380,ACTIVE,2023-10-21
BEN-002542,RC2023102541,Simon Mahal,3,PHH,15,9,6,FPS-0425,BENGALURU_URBAN,BEN-Taluk-4,12.877315,77.692199,9000073377,ACTIVE,2022-01-10
BEN-002543,RC2024102542,Imaran Menon,6,PHH,30,19,11,FPS-0376,BENGALURU_URBAN,BEN-Taluk-1,13.130454,77.704233,9000074374,ACTIVE,2023-05-08
BEN-002544,RC2025102543,Harinakshi Amble,4,AAY,35,22,13,FPS-0315,TUMAKURU,TUM-Taluk-3,13.407827,76.993237,9000075371,ACTIVE,2022-01-24
BEN-002545,RC2023102544,Dominic Das,5,PHH,25,15,10,FPS-0212,SHIVAMOGGA,SHI-Taluk-1,13.917408,75.5957,9000076368,ACTIVE,2023-11-21
BEN-002546,RC2024102545,Kashvi Lal,4,PHH,20,12,8,FPS-0466,MANDYA,MAN-Taluk-2,12.566302,76.643521,9000077365,ACTIVE,2023-11-08
BEN-002547,RC2025102546,Krishna Vig,2,PHH,10,6,4,FPS-0390,TUMAKURU,TUM-Taluk-4,13.362202,76.933946,9000078362,MIGRATED,2023-01-08
BEN-002548,RC2023102547,Damyanti Borah,3,PHH,15,8,7,FPS-0421,TUMAKURU,TUM-Taluk-2,13.752744,76.948836,9000079359,ACTIVE,2023-03-24
BEN-002549,RC2024102548,Jyoti Dora,3,PHH,15,9,6,FPS-0596,TUMAKURU,TUM-Taluk-2,13.444453,76.730853,9000080356,ACTIVE,2022-05-12
BEN-002550,RC2025102549,Kavya Mistry,3,PHH,15,9,6,FPS-0181,SHIVAMOGGA,SHI-Taluk-4,13.99062,75.406087,9000081353,ACTIVE,2023-12-29
BEN-002551,RC2023102550,Warhi Venkataraman,4,PHH,20,12,8,FPS-0083,MYSURU,MYS-Taluk-3,12.686518,76.285936,9000082350,ACTIVE,2024-02-08
BEN-002552,RC2024102551,Devansh Nath,4,PHH,20,12,8,FPS-0313,BENGALURU_URBAN,BEN-Taluk-1,12.866325,77.411072,9000083347,ACTIVE,2023-04-25
BEN-002553,RC2025102552,Victor Hegde,3,PHH,15,10,5,FPS-0224,SHIVAMOGGA,SHI-Taluk-1,13.609967,75.784349,9000084344,MIGRATED,2022-12-07
BEN-002554,RC2023102553,Anirudh Patla,4,PHH,20,12,8,FPS-0154,MANDYA,MAN-Taluk-2,12.404722,76.745867,9000085341,ACTIVE,2022-05-10
BEN-002555,RC2024102554,Ladli Seth,3,PHH,15,8,7,FPS-0512,SHIVAMOGGA,SHI-Taluk-4,13.954625,75.832957,9000086338,ACTIVE,2022-06-13
BEN-002556,RC2025102555,Maya Magar,5,PHH,25,15,10,FPS-0517,HASSAN,HAS-Taluk-3,13.135676,75.727666,9000087335,ACTIVE,2023-01-25
BEN-002557,RC2023102556,Omkaar Sant,1,PHH,5,3,2,FPS-0584,TUMAKURU,TUM-Taluk-3,13.671299,77.087138,9000088332,ACTIVE,2022-04-30
BEN-002558,RC2024102557,Advika Goswami,3,PHH,15,9,6,FPS-0483,MYSURU,MYS-Taluk-2,12.653156,76.282319,9000089329,ACTIVE,2023-09-01
BEN-002559,RC2025102558,Meghana Pillai,2,PHH,10,6,4,FPS-0120,MYSURU,MYS-Taluk-4,12.326538,76.47913,9000050326,ACTIVE,2022-02-14
BEN-002560,RC2023102559,Parth Chand,2,PHH,10,6,4,FPS-0075,BENGALURU_URBAN,BEN-Taluk-2,12.907184,77.733124,9000051323,ACTIVE,2023-03-07
BEN-002561,RC2024102560,Nisha Babu,4,PHH,20,12,8,FPS-0369,BENGALURU_URBAN,BEN-Taluk-4,12.779865,77.849832,9000052320,MIGRATED,2023-11-25
BEN-002562,RC2025102561,Lavanya Balasubramanian,6,PHH,30,19,11,FPS-0038,BENGALURU_URBAN,BEN-Taluk-2,12.758672,77.577709,9000053317,ACTIVE,2022-11-17
BEN-002563,RC2023102562,Maanav Kapur,5,PHH,25,15,10,FPS-0527,MYSURU,MYS-Taluk-2,12.241362,76.475615,9000054314,ACTIVE,2024-03-26
BEN-002564,RC2024102563,Samar Kulkarni,5,AAY,35,22,13,FPS-0345,MYSURU,MYS-Taluk-1,12.319841,76.330574,9000055311,ACTIVE,2023-12-28
BEN-002565,RC2025102564,Amol Ganesh,4,PHH,20,12,8,FPS-0382,BENGALURU_URBAN,BEN-Taluk-1,12.586573,77.400149,9000056308,ACTIVE,2023-03-12
BEN-002566,RC2023102565,Timothy Sachdev,2,PHH,10,6,4,FPS-0051,BENGALURU_URBAN,BEN-Taluk-1,13.327389,77.920571,9000057305,ACTIVE,2022-01-21
BEN-002567,RC2024102566,Ayush Sandal,3,PHH,15,9,6,FPS-0458,MYSURU,MYS-Taluk-1,12.516274,76.345287,9000058302,ACTIVE,2022-03-17
BEN-002568,RC2025102567,Irya Karan,5,PHH,25,15,10,FPS-0163,BENGALURU_URBAN,BEN-Taluk-3,12.830917,77.458615,9000059299,ACTIVE,2022-01-29
BEN-002569,RC2023102568,Theodore Kamdar,1,PHH,5,3,2,FPS-0365,TUMAKURU,TUM-Taluk-4,13.515453,76.984948,9000060296,MIGRATED,2022-01-26
BEN-002570,RC2024102569,Ekavir Bhardwaj,2,PHH,10,6,4,FPS-0280,HASSAN,HAS-Taluk-2,13.346805,76.190883,9000061293,MIGRATED,2023-10-17
BEN-002571,RC2025102570,Abhiram Bhagat,5,AAY,35,21,14,FPS-0441,MANDYA,MAN-Taluk-1,12.561468,76.430036,9000062290,MIGRATED,2023-07-23
BEN-002572,RC2023102571,Harrison Hari,3,AAY,35,19,16,FPS-0387,SHIVAMOGGA,SHI-Taluk-4,13.939523,75.486075,9000063287,MIGRATED,2022-06-10
BEN-002573,RC2024102572,Leena Srivastava,4,PHH,20,12,8,FPS-0493,SHIVAMOGGA,SHI-Taluk-3,13.628486,75.757071,9000064284,MIGRATED,2022-01-08
BEN-002574,RC2025102573,Jackson Apte,4,PHH,20,12,8,FPS-0166,MANDYA,MAN-Taluk-3,12.488265,76.716878,9000065281,MIGRATED,2023-04-30
BEN-002575,RC2023102574,Leela Morar,4,PHH,20,13,7,FPS-0426,BENGALURU_URBAN,BEN-Taluk-1,13.44431,77.799848,9000066278,ACTIVE,2023-01-27
BEN-002576,RC2024102575,Tristan Toor,4,PHH,20,13,7,FPS-0069,BENGALURU_URBAN,BEN-Taluk-3,12.788351,77.70906,9000067275,ACTIVE,2023-01-05
BEN-002577,RC2025102576,Pallavi Chakrabarti,2,PHH,10,6,4,FPS-0141,MANDYA,MAN-Taluk-3,12.529715,76.631769,9000068272,MIGRATED,2022-12-08
BEN-002578,RC2023102577,Jai Kanda,1,PHH,5,3,2,FPS-0258,MYSURU,MYS-Taluk-2,12.43603,76.350966,9000069269,ACTIVE,2022-08-09
BEN-002579,RC2024102578,Chatresh Misra,4,AAY,35,20,15,FPS-0429,MANDYA,MAN-Taluk-3,12.504491,76.814531,9000070266,ACTIVE,2022-01-19
BEN-002580,RC2025102579,Yashodhara Mishra,3,PHH,15,9,6,FPS-0141,MANDYA,MAN-Taluk-3,12.497198,76.61088,9000071263,MIGRATED,2022-03-23
BEN-002581,RC2023102580,Omaja Chauhan,3,AAY,35,20,15,FPS-0452,MYSURU,MYS-Taluk-1,12.173297,76.436833,9000072260,ACTIVE,2022-02-13
BEN-002582,RC2024102581,Devansh Sen,4,PHH,20,11,9,FPS-0378,TUMAKURU,TUM-Taluk-4,13.354324,76.989622,9000073257,MIGRATED,2022-03-21
BEN-002583,RC2025102582,Chameli Iyer,5,AAY,35,20,15,FPS-0456,SHIVAMOGGA,SHI-Taluk-1,14.103154,75.226854,9000074254,ACTIVE,2024-05-08
BEN-002584,RC2023102583,Andrew Joshi,3,PHH,15,9,6,FPS-0409,TUMAKURU,TUM-Taluk-3,13.63406,76.994004,9000075251,ACTIVE,2024-04-29
BEN-002585,RC2024102584,Farhan Oommen,1,PHH,5,3,2,FPS-0551,BENGALURU_URBAN,BEN-Taluk-2,13.168361,77.650555,9000076248,ACTIVE,2024-02-03
BEN-002586,RC2025102585,Ira Edwin,4,PHH,20,11,9,FPS-0210,MANDYA,MAN-Taluk-4,12.642818,77.168321,9000077245,ACTIVE,2022-12-12
BEN-002587,RC2023102586,Yash Lala,2,PHH,10,6,4,FPS-0544,BENGALURU_URBAN,BEN-Taluk-4,13.0896,77.78145,9000078242,MIGRATED,2023-12-13
BEN-002588,RC2024102587,Matthew Rege,3,PHH,15,9,6,FPS-0472,MANDYA,MAN-Taluk-4,12.576342,76.538453,9000079239,MIGRATED,2023-09-28
BEN-002589,RC2025102588,Rayaan Rao,5,AAY,35,20,15,FPS-0419,BENGALURU_URBAN,BEN-Taluk-3,12.824902,77.858861,9000080236,ACTIVE,2023-10-13
BEN-002590,RC2023102589,Mugdha Bala,4,AAY,35,23,12,FPS-0409,TUMAKURU,TUM-Taluk-3,13.599623,76.944196,9000081233,ACTIVE,2024-01-18
BEN-002591,RC2024102590,Manthan Chowdhury,1,PHH,5,3,2,FPS-0488,BENGALURU_URBAN,BEN-Taluk-2,12.676513,77.665204,9000082230,ACTIVE,2023-12-21
BEN-002592,RC2025102591,Aarnav Agate,5,AAY,35,19,16,FPS-0338,BENGALURU_URBAN,BEN-Taluk-2,12.69388,77.533455,9000083227,ACTIVE,2022-10-21
BEN-002593,RC2023102592,Reyansh Sehgal,1,PHH,5,3,2,FPS-0480,HASSAN,HAS-Taluk-2,13.365384,76.164462,9000084224,ACTIVE,2022-01-21
BEN-002594,RC2024102593,Harrison Dar,3,PHH,15,10,5,FPS-0463,BENGALURU_URBAN,BEN-Taluk-4,12.657387,77.477505,9000085221,ACTIVE,2022-04-10
BEN-002595,RC2025102594,Akshay Ravel,3,PHH,15,9,6,FPS-0218,SHIVAMOGGA,SHI-Taluk-1,13.64032,75.823522,9000086218,ACTIVE,2022-05-27
BEN-002596,RC2023102595,Widisha Verma,3,PHH,15,10,5,FPS-0086,HASSAN,HAS-Taluk-3,12.662826,76.293736,9000087215,ACTIVE,2023-01-24
BEN-002597,RC2024102596,Amruta Bedi,6,AAY,35,22,13,FPS-0499,SHIVAMOGGA,SHI-Taluk-4,13.772821,75.965857,9000088212,ACTIVE,2022-08-11
BEN-002598,RC2025102597,Harish Zacharia,3,PHH,15,9,6,FPS-0116,MANDYA,MAN-Taluk-4,12.30101,76.577093,9000089209,ACTIVE,2022-09-29
BEN-002599,RC2023102598,Girik Rana,2,PHH,10,6,4,FPS-0095,MYSURU,MYS-Taluk-1,12.232335,76.517564,9000050206,ACTIVE,2023-04-06
BEN-002600,RC2024102599,Kalpit Dar,2,PHH,10,6,4,FPS-0401,BENGALURU_URBAN,BEN-Taluk-1,13.154023,77.588793,9000051203,ACTIVE,2022-04-06
BEN-002601,RC2025102600,Gavin Balasubramanian,5,PHH,25,14,11,FPS-0325,BENGALURU_URBAN,BEN-Taluk-3,13.231252,77.60301,9000052200,ACTIVE,2023-04-07
BEN-002602,RC2023102601,Diya Goyal,4,PHH,20,13,7,FPS-0265,TUMAKURU,TUM-Taluk-1,13.477177,76.87213,9000053197,ACTIVE,2023-11-21
BEN-002603,RC2024102602,Girik Date,6,AAY,35,21,14,FPS-0459,TUMAKURU,TUM-Taluk-3,13.41931,76.797443,9000054194,ACTIVE,2023-09-27
BEN-002604,RC2025102603,Henry Khare,4,PHH,20,13,7,FPS-0354,MANDYA,MAN-Taluk-4,12.668073,76.639819,9000055191,MIGRATED,2023-07-29
BEN-002605,RC2023102604,Daksha Doctor,4,PHH,20,12,8,FPS-0387,SHIVAMOGGA,SHI-Taluk-4,13.949808,75.509947,9000056188,ACTIVE,2023-04-07
BEN-002606,RC2024102605,Wridesh Bajwa,4,PHH,20,11,9,FPS-0364,MYSURU,MYS-Taluk-3,12.409077,77.039586,9000057185,MIGRATED,2022-10-09
BEN-002607,RC2025102606,Vaishnavi Gole,3,PHH,15,8,7,FPS-0550,BENGALURU_URBAN,BEN-Taluk-1,13.157337,77.525721,9000058182,ACTIVE,2023-05-16
BEN-002608,RC2023102607,Ojas Hans,3,AAY,35,22,13,FPS-0111,HASSAN,HAS-Taluk-3,12.720189,76.002245,9000059179,ACTIVE,2022-06-05
BEN-002609,RC2024102608,Tanveer Saxena,6,PHH,30,18,12,FPS-0354,MANDYA,MAN-Taluk-4,12.657262,76.627021,9000060176,ACTIVE,2024-02-07
BEN-002610,RC2025102609,Bakhshi Gill,3,PHH,15,8,7,FPS-0494,BENGALURU_URBAN,BEN-Taluk-2,12.949096,77.86542,9000061173,ACTIVE,2023-01-31
BEN-002611,RC2023102610,Hredhaan Tella,4,PHH,20,11,9,FPS-0183,MYSURU,MYS-Taluk-1,12.476376,76.479535,9000062170,ACTIVE,2023-10-12
BEN-002612,RC2024102611,Abeer Bhardwaj,6,AAY,35,22,13,FPS-0427,MYSURU,MYS-Taluk-4,12.195614,76.729426,9000063167,ACTIVE,2024-04-05
BEN-002613,RC2025102612,Balendra Sibal,6,PHH,30,18,12,FPS-0547,MANDYA,MAN-Taluk-2,12.524942,76.567267,9000064164,ACTIVE,2022-06-22
BEN-002614,RC2023102613,Brijesh Lad,4,PHH,20,12,8,FPS-0231,SHIVAMOGGA,SHI-Taluk-3,14.175356,75.328743,9000065161,ACTIVE,2022-06-12
BEN-002615,RC2024102614,Banjeet Kakar,3,AAY,35,22,13,FPS-0374,SHIVAMOGGA,SHI-Taluk-2,13.530189,75.87411,9000066158,ACTIVE,2022-12-10
BEN-002616,RC2025102615,Fariq Nigam,5,AAY,35,20,15,FPS-0463,BENGALURU_URBAN,BEN-Taluk-4,12.666557,77.467015,9000067155,ACTIVE,2022-10-27
BEN-002617,RC2023102616,Max Sani,2,PHH,10,6,4,FPS-0425,BENGALURU_URBAN,BEN-Taluk-4,12.891337,77.680522,9000068152,ACTIVE,2024-05-29
BEN-002618,RC2024102617,Umang Contractor,2,PHH,10,6,4,FPS-0384,TUMAKURU,TUM-Taluk-3,13.618647,76.954132,9000069149,MIGRATED,2022-04-16
BEN-002619,RC2025102618,Tanish Padmanabhan,6,PHH,30,19,11,FPS-0149,SHIVAMOGGA,SHI-Taluk-4,13.827819,75.969224,9000070146,ACTIVE,2023-12-21
BEN-002620,RC2023102619,Vedhika Raja,6,PHH,30,17,13,FPS-0499,SHIVAMOGGA,SHI-Taluk-4,13.737483,75.911503,9000071143,MIGRATED,2023-09-04
BEN-002621,RC2024102620,Harshil Karan,1,PHH,5,3,2,FPS-0186,HASSAN,HAS-Taluk-4,12.757165,76.212427,9000072140,ACTIVE,2023-08-21
BEN-002622,RC2025102621,Elijah Chander,3,PHH,15,9,6,FPS-0311,HASSAN,HAS-Taluk-4,12.588246,76.228485,9000073137,ACTIVE,2023-04-06
